code,ergp_line_item,status,amount,mda_code,agency,mother_ministry
ERGP10240046,INSTALLATION OF ALL IN ONE SOLAR STREET LIGHT IN OKAMA AGANA COMMUNITIES IN ANDONI LGA IN ANDONI/OPOBO FEDERAL CONSTITUENCY OF RIVER STATE.,ONGOING,"17,500,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP10240061,"CONSTRUCTION AND INSTALLATION OF SOLAR STREETLIGHT IN IDUM-EKUMTAK, MBUBE OGOJA LGA, CROSS RIVER NORTH SENATORIAL DISTRICT. CROSS RIVER STATE.",ONGOING,"105,000,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP10240080,CONSTRUCTION OF SOLAR STREET LIGHTS IN VARIOUS GOVERNMENT INSTITUTIONS IN SOUTH WEST. LOTS 1 AND 2,ONGOING,"1,400,000,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP10240086,CONSTRUCTION AND INSTALLATION OF ALL IN ONE SOLAR STREET LIGHTS IN GOVERNMENT SCHOOLS IN ASA AND OLAPARUN. LOTS 1 AND 2,ONGOING,"1,400,000,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP10240093,CONSTRUCTION OF SOLAR STREET LIGHTS IN SELECTED TERTIARY INSTITUTIONS IN SOUTH WEST. LOTS 1 AND 2,ONGOING,"700,000,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP12240064,CONSTRUCTION AND REHABILITATION OF ROADS IN IDUMEMALUA IRUEKPAN AND OTHER LOCATIONS IN EDO CENTRAL SENATORIAL DISTRICT,ONGOING,"350,000,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP12240068,"ASPHATING, CULVETING AND REHABILIATION OF AFASHIO/IYORA ROAD
",ONGOING,"35,000,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP12240098,"ASHPATING, CULVETING AND REHABILITATION OF ROADS IN AFASHIO AND AFOWA COMMUNITIES IN EDO STATE",ONGOING,"140,000,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP23149530,"INSTALLATION OF SOLAR STREET LIGHTS
",ONGOING,"47,079,670",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP23189282,CONSTRUCTION/PROVISION OF PERIMETER FENCING OF 1.7X 1.7 KMS AT PERMANENT SITE PHASE 2,ONGOING,"45,500,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP23189289,"CONSTRUCTION/PROVISION OF BUNGALOW FOR LECTURE/CLASSROOMS
",ONGOING,"16,800,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP23203662,CONSTRUCTION/PROVISION OF AUTO DIAGNOSTIC WORKSHOP AND EQUIPMENT CENTRE,ONGOING,"35,000,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP23203687,"PROCUREMENT OF 3NOS MOTOR VEHICLES
",ONGOING,"245,000,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP23225693,"CONSTRUCTION OF ROAD NETWORK IN NICTM
",ONGOING,"105,000,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP23225705,"CONSTRUCTION/ PROVISION OF DRAINAGE, WALKWAYS AND LANDSCAPING IN NICTM
",ONGOING,"70,000,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP23240039,"CONSTRUCTION OF SIX (6) CLASSROOM BLOCKS WITH OFFICE AND TOILET FOR SECONDARY EDUCATION IN IGUE-DODO, IN ORHIONMWON LOCAL GOVERNMENT",ONGOING,"105,000,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP28240028,PROVISION OF SOLAR POWERED BOREHOLE IN BEBUO-MBAYEGHE-BAWOP COMMUNITY BOKI-LGA CROSS RIVER CENTRAL SENATORIAL DISTRICT,ONGOING,"28,000,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP29240043,ICT TRAINING ON ARTIFICIAL INTELLIGENCE (AI) AND INTERNET OF THINGS (IOT) FOR YOUTHS IN AKOKO EDO FEDERAL CONSTITUENCY EDO STATE,ONGOING,"53,967,763",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP30212756,"PROCUREMENT OF EARTH MOVING MACHINES/EQUIPMENT (BULLDOZER, WATER TANKER AND TIPPER)",ONGOING,"175,000,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP30240050,"PROVISIONS FOR SCHOOL FURNITURE FOR SELECTED SCHOOLS IN OKRIKA/ OGU- BOLO FEDERAL CONSTITUENCY, RIVERS STATE",ONGOING,"105,297,500",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP30240056,"PROVISIONS FOR SCHOOL FURNITURE FOR SELECTED SCHOOLS IN OBOWO, EHIME MBANO AND IHITTE UBOMA FEDERAL CONSTITUENCY, IMO STATE",ONGOING,"70,000,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP30240072,"SUPPLY OF EMPOWERMENT MATERIALS FOR THE PROVISION OF DEEP FREEZERS AND GENERATOR SETS TO WOMEN AND YOUTHS IN KANO CENTRAL SENATORIAL DISTRICT,",ONGOING,"140,000,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP30240076,COMPLETION OF A POLICE STATION IN OGBURO COMMUNITY IN OSUN WEST SENATORIAL DISTRICT (ON- GOING),ONGOING,"70,000,000",517018024,"NATIONAL INSTITUTE FOR CONSTRUCTION TECHNOLOGY UROMI, EDO STATE",
ERGP23201204,PROCUREMENT OF UTILILTY VEHICLE,ONGOING,"140,000,000",517018025,"FEDERAL POLYTECHNIC, ILE-OLUJI, ONDO STATE",
ERGP23225767,PROCUREMENT OF TRACTOR,ONGOING,"56,000,000",517018025,"FEDERAL POLYTECHNIC, ILE-OLUJI, ONDO STATE",
ERGP26225602,CONSTRUCTION OF FOOTBALL PITCH,ONGOING,"70,000,000",517018025,"FEDERAL POLYTECHNIC, ILE-OLUJI, ONDO STATE",
ERGP27201203,CONSTRUCTION OF BLOCKWALL FENCE,ONGOING,"49,000,000",517018025,"FEDERAL POLYTECHNIC, ILE-OLUJI, ONDO STATE",
ERGP27225586,CONSTRUCTION OF PRINCIPAL OFFICERS QUARTERS AND EXTERNAL WORKS,ONGOING,"157,886,081",517018025,"FEDERAL POLYTECHNIC, ILE-OLUJI, ONDO STATE",
ERGP27225717,"CONSTRUCTION OF MAINTENANCE BUILDING; 5 OFFICES, 1 MECH, 1 ELECRICAL, 1 CARPENTRY WORKSHOPS, 2 STORES & 1 LUBE BAY",ONGOING,"87,709,424",517018025,"FEDERAL POLYTECHNIC, ILE-OLUJI, ONDO STATE",
ERGP30240256,"RENOVATION AND PROVISION OF BASIC EQUIPMENT, TO THE FEDERAL SCHOOL OF VOCATIONAL STUDIES, UZEBBA, OWAN FEDERAL CONSTITUENCY EDO STATE",ONGOING,"175,000,000",517018025,"FEDERAL POLYTECHNIC, ILE-OLUJI, ONDO STATE",
ERGP23225165,PURCHASE OF VEHICLES FOR THE POLYTECHNIC PRINCIPAL OFFICERS OF FEDERAL POLYTECHNIC DAURA,ONGOING,"213,325,000",517018026,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",
ERGP23225177,CONSTRUCTION AND FURNISHING OF BLOCK OF CLASSROOMS AT THE PERMANENT OF THE POLYTECHNIC,ONGOING,"268,928,577",517018026,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",
ERGP23225187,CONSTRUCTION AND FURNISHING OF CENTRAL STORE AT THE PERMANENT SITE OF FEDERAL POLYTECHNIC DAURA,ONGOING,"150,640,350",517018026,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",
ERGP23225199,CONSTRUCTION OF TOILETS FOR THE CONVENIENCE OF STAFF AND STUDENTS AT PERMANENT SITE OF FEDERAL POLYTECHNIC DAURA,ONGOING,"120,365,000",517018026,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",
ERGP30225193,"PURCHASE OF LIBRARY BOOKS AND MATERIALS FOR THE POLYTECHNIC LIBRARY
",ONGOING,"25,319,595",517018026,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",
ERGP7225215,"DEVELOPMENT, INSTALLATION AND TESTING OF HUMAN RESOURCE & PAYROLL PACKAGE, AND CAPACITY DEVELOPMENT",ONGOING,"37,709,490",517018026,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",
ERGP10240272,"SUPPLY OF TRANSFORMERS IN COMMUNITIES IN TAKUM/DONGA/USSA FED. CONSTITUENCY, TARABA STATE.",ONGOING,"105,000,000",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP12240282,"CONSTRUCTION OF COLVERT ABD ROAD IMPROVEMENT IN KARAL-NYINI TO KIR IN GASSOL LGA, BALI/GASSOL FEDERAL CONSTITUENCY TARABA STATE",ONGOING,"35,000,000",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP23156302,"PURCHASE OF OFFICIAL MOTOR VEHICLES
",ONGOING,"151,200,000",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP23156305,"PURCHASE 1 UTILITY VAN
",ONGOING,"95,200,000",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP23168744,"CONSTRUCTION DRAINAGE AND LANDSCAPING OF THE INSTITUTION, (PHASE I)
",ONGOING,"56,000,000",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP23189845,"PROCUMENT OF SPORT CENTER
",ONGOING,"33,823,475",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP23204774,"PROCUREMENT OF MASS COMMUNICATION EQUIPMENT
",ONGOING,"24,500,000",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP23204791,"SUPPLY OF SOLAR STREETLIGHT AT THE POLYTECHNIC PERMANET SITE
",ONGOING,"58,800,000",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP23227818,"PROCUREMENTOF GALLARY EQUIPMENT,OFFICE AND CLASSROOM FURNITURE FOR SCHOOL OF ENVIROMENTAL",ONGOING,"84,000,000",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP23227930,"PROCUREMENTOF AGRIC AND ANIMAL SCIENCE FACILITIES,EQUIPMENT ON LIVESTOCK
",ONGOING,"42,000,000",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP23227962,"CONSTRUCTION OF VETINARY CLINIC AND EQUIPMENT
",ONGOING,"70,000,000",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP23228019,"HUMAN RESOURCE MANAGEMENT AND SALARY SOFTWARE AND INFRUSTRUCTION
",ONGOING,"38,500,000",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP23228035,"CONSTRUCTION OF METROLOGICAL STATION
",ONGOING,"10,500,000",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP30240265,"SUPPLY OF SCHOOL BAGS, SANDALS, MATHEMATICAL SETS, RAINCOATS, PENS, PENCILS AND BRANDED EXERCISE BOOKS TO SELECTED PRIMARY SCHOOLS IN OWAN",ONGOING,"175,000,000",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP30240267,"EMPOWERMENT ITEMS FOR YOUTHS - MOTOR BIKES, KEKE NAPEP AND MINI BUSES IN OWAN WEST LOCAL GOVERNMENT AREA, EDO STATE",ONGOING,"350,000,000",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP30240270,"RENOVATION AND UPGRADING OF PRIMARY HEALTH CARE CENTRES IN WURNO AND WURO JAM GASSOL LGA, BALI/GASSOL FEDERAL CONSTITUENCY, TARABA STATE",ONGOING,"35,000,000",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP30240276,"SUPPLY OF MOTORCYCLES FOR SELECTED YOUTHS IN TAKUM/DONGA/USSA FED. CONSTITUENCY, TARABA STATE",ONGOING,"105,000,000",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP30240279,CONSTRUCTION OF GUEST HOUSES FOR EMIRS IN BALANGA/BILLIRI FEDERAL CONSTITUENCY,ONGOING,"175,000,000",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP5228064,"PURCHASE OF AGRICULTURAL IMPLEMENT(TRUCTOR AND ACCESSORIES)
",ONGOING,"84,000,000",517018027,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",
ERGP10167901,"PROVISION OF ELECTRICAL EQUIPMENT FOR SUPPLY OF ELECTRICITY
",ONGOING,"49,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP12226427,"CONSTRUCTION OF ENTRANCE ROAD AT IRESAAPA TEMPORARY CAMPUS
",ONGOING,"35,525,127",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP23167890,"CONSTRUCTION OF MAIN LIBRARY COMPLEX
",ONGOING,"70,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP23192781,"COMPUTER AND OTHER OFFICE EQUIPMENTS
",ONGOING,"11,900,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP23208555,"PURCHASE OF OPERATIONAL VEHICLES
",ONGOING,"346,500,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP23226098,"INSTALLATION OF SOLAR POWER IN LECTURE ROOMS AT AYEDE MAIN CAMPUS
",ONGOING,"28,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP23226216,SUPPLY OF OFFICE TABLES AND CHAIRS TO ACADEMIC OFFICES FOR ACCREDITATION OF COURSES,ONGOING,"7,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP23226235,SUPPLY OF WOODEN CABINET FOR SAVE KEEPING OF RECORDS IN ACADEMIC AND ADMINISTRATIVE OFFICES,ONGOING,"3,500,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP23226320,"SUPPLY OF REFRIDGERATOR TO DEANS, HEADS OF DEPARTMENTS AND ADMIN OFFICES FOR ACCREDITATION OF COURSES",ONGOING,"1,400,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP23226477,SUPPLY OF LABORATORY EQUIPMENT FOR OFFICE TECHNOLOGY AND MANAGEMENT DEPARTMENT COURSE ACCREDITATION,ONGOING,"14,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP23226507,"SUPPLY OF LABORATORY EQUIPMENT FOR AGRICULTURAL TECHNOLOGY
",ONGOING,"35,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP23226578,SUPPLY OF AIR CONDITIONER TO ACADEMIC AND ADMINISTRATIVE OFFICES FOR ACCREDITATION OF COURSES,ONGOING,"7,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP23226729,"SUPPLY OF STUDENTS CHAIRS AND TABLES AT LECTURE ROOMS
",ONGOING,"28,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP23226763,"LANDSCAPING OF SCHOOL FRONTAGE FENCE AT IRESAAPA
",ONGOING,"3,500,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP27226255,"RENOVATION OF EXISTING ACADEMIC BUILDING AT IRESAAPA TEMPORARY CAMPUS
",ONGOING,"35,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP27226358,"RENOVATION OF SCHOOL GATE AT IRESAAPA TEMPORARY CAMPUS
",ONGOING,"14,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP27226446,CONSTRUCTION OF EXTERNAL WORK AT ADMINSTRATIVE BUILDING AT IRESAAPA TEMPORARY CAMPUS,ONGOING,"21,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP27226787,CONSTRUCTION OF LABORATORY BUILDING FOR SCIENCE LABORATORY TECHNOLOGY DEPARTMENT FOR ACCREDITATION,ONGOING,"14,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP27226807,"CONSTRUCTION OF A BLOCK OF CLASSROOM FOR SCHOOL OF ENGINEERING AT PERMANENT CAMPUS, AYEDE",ONGOING,"21,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP29226137,"PROCUREMENT OF ICT EQUIPMENTS FOR ACCREDITATION OF COURSES
",ONGOING,"7,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP29226162,"PROCUREMENT OF SCANNER FOR ACADEMICS AND ADMINISTRATIVE OFFICES
",ONGOING,"1,750,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP29226180,"SUPPLY OF PHOTOCOPIER MACHINE FOR ACADEMIC AND ADMINISTRATIVE OFFICES
",ONGOING,"14,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP29226382,PURCHASE OF INTERACTIVE SMART BOARD IN LECTURE ROOMS FOR ACCREDITATION OF COURSES,ONGOING,"14,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP29226682,"SUPPLY OF EQUIPMENTS FOR CBT CENTRE AT AYEDE MAIN CAMPUS
",ONGOING,"28,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP30192953,"CONSTRUCTION OF STUDENTS MULTI SKILLS CENTRE
",ONGOING,"14,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP30226405,"PURCHASE OF EDUCATIONAL BOOKS INTO GENERAL AND DEPARTMENTAL LIBRARIES
",ONGOING,"3,500,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP30240292,CONSTRUCTION OF ENTREPRENEURSHIP SKILLS COMPLEX HOUSING NATIONAL QUALIFICATION FRAMEWORK (NSQF) SKILLS DEVELOPMENT CENTRE AND,ONGOING,"350,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP30240295,"CONSTRUCTION OF 25 PLOTS IRRIGATED ICT- CENSORED CONTROLLED AND SOLAR- POWERED GREENHOUSE FOR THE PRODUCTION OF TOMATOES, SCOTTISH BONNET,",ONGOING,"350,000,000",517018028,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",
ERGP12203939,CONSTRUCTION OF 1KM ACCESS ROAD,ONGOING,"147,000,000",517018029,"FEDERAL POLYTECHNIC, OHODO, ENUGU STATE",
ERGP23229068,PURCHASE OF FOUR OPERATIONAL VEHICLE,ONGOING,"217,000,000",517018029,"FEDERAL POLYTECHNIC, OHODO, ENUGU STATE",
ERGP23229137,CONSTRUCTION OF AUDITORIUM,ONGOING,"244,300,000",517018029,"FEDERAL POLYTECHNIC, OHODO, ENUGU STATE",
ERGP23229178,PURCHASE OF TRANSFORMER,ONGOING,"21,000,000",517018029,"FEDERAL POLYTECHNIC, OHODO, ENUGU STATE",
ERGP23229224,INSTALLATION / SETTING OF E BURSARY DEPARTMENT,ONGOING,"35,175,127",517018029,"FEDERAL POLYTECHNIC, OHODO, ENUGU STATE",
ERGP23229247,LANDSCAPING OF POLYTECHNIC,ONGOING,"82,600,000",517018029,"FEDERAL POLYTECHNIC, OHODO, ENUGU STATE",
ERGP27203747,COMPLETION AND FURNISHING OF LIBRARY,ONGOING,"56,000,000",517018029,"FEDERAL POLYTECHNIC, OHODO, ENUGU STATE",
ERGP28203943,CONSTRUCTION OF BOREHOLE IN THE POLYTECHNIC,ONGOING,"28,000,000",517018029,"FEDERAL POLYTECHNIC, OHODO, ENUGU STATE",
ERGP27228358,CONSTRUCTION AND FURNISHING OF OFFICE BLOCK,ONGOING,"392,000,000",517018030,"FEDERAL POLYTECHNIC, SHENDAN, PLATEAU STATE",
ERGP27228373,DEVELOPMENT OF MASTER PLAN AND MODEL FOR THE POLYTECHNIC PERMANENT SITE,ONGOING,"25,200,000",517018030,"FEDERAL POLYTECHNIC, SHENDAN, PLATEAU STATE",
ERGP27228395,GRADING OF INTERNAL ROAD NETWORK,ONGOING,"151,375,131",517018030,"FEDERAL POLYTECHNIC, SHENDAN, PLATEAU STATE",
ERGP27228421,PROCUREMENT OF TRAINING MATERIALS FOR ELECTRICAL AND ELECTRONIC ENGINEERING DEPARTMENT,ONGOING,"67,200,000",517018030,"FEDERAL POLYTECHNIC, SHENDAN, PLATEAU STATE",
ERGP27228439,PROCUREMENT OF TRAINING MATERIALS FOR MECHANICAL ENGINEERING DEPARTMENT,ONGOING,"67,200,000",517018030,"FEDERAL POLYTECHNIC, SHENDAN, PLATEAU STATE",
ERGP27228455,PROCUREMENT OF TRAINING MATERIALS FOR SCIENCE LABORATORY TECHNOLOGY (SLT) DEPARTMENT,ONGOING,"62,300,000",517018030,"FEDERAL POLYTECHNIC, SHENDAN, PLATEAU STATE",
ERGP27228475,"PROCUREMENT OF EQUIPMENT FOR BUILDING TECHNOLOGY DEPARTMENT
",ONGOING,"65,800,000",517018030,"FEDERAL POLYTECHNIC, SHENDAN, PLATEAU STATE",
ERGP30240303,EMPOWERMENT AND SUPPLY OF BICYCLES TO EASE MOVEMENT AMONG RURAL PUPILS AND STUDENTS OF GWARZO/KABO FEDERAL CONSTITUENCY OF KANO STATE,ONGOING,"21,388,500",517018030,"FEDERAL POLYTECHNIC, SHENDAN, PLATEAU STATE",
ERGP10168868,PROVISION OF ELECTRICITY,ONGOING,"102,025,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP12168872,PROVISION OF PATHWAY AT THE MAIN SITE,ONGOING,"21,000,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP23168875,"CONSTRUCTION OF CLASSROOMS, OFFICES AND LABORATORY FOR COMPUTER SCIENCE DEPARTMENT",ONGOING,"26,600,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP23168877,"CONSTRUCTION OF CLASSROOMS, OFFICES AND LABORATORY FOR MATHS & STATISTICS DEPARTMENT",ONGOING,"26,600,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP23168882,CONSTRUCTION OF ELECTRICAL/ELECTRONIC COMPLEX,ONGOING,"26,600,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP23168883,CONSTRUCTION OF COMPUTER ENGINEERING COMPLEX,ONGOING,"26,600,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP23212842,"HUMAN CAPITAL DEVELOPMENT FOR THE FME REPRESENTATIVES ON GOVERNING COUNCILS/BOARDS OF FEDERAL UNIVERSITIES, FEDERAL POLYTECHNICS, FEDERAL",ONGOING,"29,400,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP23212844,POLYTECHNICS AND INNOVATION ENTERPRISE INSTITUTIONS [POINTER] EXHIBITIONS /COMPETITION AMONG STUDENTS IN THE POLYTECHNICS SUB-SECTOR AND,ONGOING,"22,050,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP23230833,PROCUREMENT OF 2NOS UTILITY VEHICLES,ONGOING,"112,000,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP23230835,DESIGNS AND SURVEY OF THE PERMANENT SITE,ONGOING,"15,400,127",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP23230836,CONSTRUCTION OF 1KM ROAD AND DRAINAGES,ONGOING,"175,000,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP23230840,GENERAL LANDSCAPING OF THE TEMPORARY SITE,ONGOING,"21,000,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP23230846,PROVISION OF INTERNET FACILITY OF FEDERAL POLYTECHNIC UGEP,ONGOING,"18,200,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP23230848,PROCUREMENT OF MEDICAL EQUIPMENT,ONGOING,"36,400,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP23230851,ASSET COMPENSATION & VALUATION OF TAKE OVER PROPERTIES,ONGOING,"10,500,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP23230853,PROVISION OF FIRE FIGHTING STATION AND EQUIPMENT INSTALLATION,ONGOING,"23,800,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP27168840,CONSTRUCTION OF ADMINISTRATIVE BUILDING (CENTRAL),ONGOING,"35,000,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP27168844,CONSTRUCTION OF1000 CAPACITY MULTI-PURPOSE GENERAL HALL,ONGOING,"28,000,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP27168846,CONSTRUCTION OF HEALTH/ MEDICAL CENTRE,ONGOING,"18,900,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP27168850,CONSTRUCTION OF MAIN LIBRARY COMPLEX,ONGOING,"24,500,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP28168869,PROVISION OF WATER RETICULATION,ONGOING,"7,000,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP29168862,CONSTRUCTION OF ICT COMPLEX,ONGOING,"24,500,000",517018031,"FEDERAL POLYTECHNIC, UGEP, CROSS RIVER STATE",
ERGP19227171,PLANTING NATIVE AND FAST-GROWING TREE SPECIES AT STRATEGIC LOCATIONS ACROSS THE SCHOOL PREMISES,ONGOING,"17,500,000",517018032,"FEDERAL POLYTECHNIC, MONGUNO, BORNO STATE",
ERGP23206141,CONSTRUCTION OF 500 CAPACITY LECTURE THEATRE,ONGOING,"112,000,000",517018032,"FEDERAL POLYTECHNIC, MONGUNO, BORNO STATE",
